URL,SIZE (BYTES),NO OF OUTLINKS,CONTENT-TYPE
https://www.dailymail.co.uk/news/article-6722955/Alexandria-Ocasio-Cortez-moves-luxury-apartment-complex-NO-affordable-housing-units.html?ico=amp-comments-viewall,542913,974,text/html
https://www.dailymail.co.uk/news/article-6285283/Hate-preacher-Anjem-Choudary-financial-assets-FROZEN-UN.html,537358,968,text/html
https://www.dailymail.co.uk/news/article-6075723/ISIS-bride-hopes-create-new-life-Australia-terrorist-husbands-killed-fighting-Syria.html,533277,970,text/html
https://www.dailymail.co.uk/news/article-6667761/Diversity-feted-Oscar-nominees-gather-class-photo-lunch.html,206696,190,text/html
https://www.dailymail.co.uk/news/article-6297709/Ivanka-Trump-mercilessly-roasted-Twitter-misquoting-Socrates.html,541865,974,text/html
https://www.dailymail.co.uk/news/article-6034265/Men-accused-members-murderous-ISIS-cell-Beatles-smirk-defend-Jihadi-John.html,537000,978,text/html
https://www.dailymail.co.uk/news/article-6066871/New-Orleans-woman-stops-pouring-whisky-mans-throat-attack-woman-slapped-posterior.html,529790,966,text/html
https://www.dailymail.co.uk/news/article-6047231/Die-hard-Pakistani-Batman-fan-realises-childhood-dream-building-Batmobile-Dark-Knight.html,151628,169,text/html
https://www.dailymail.co.uk/news/article-6290875/amp/ISIS-taken-700-hostages-including-European-citizens-raiding-Syria-refugee-camp.html,281921,769,text/html
https://www.dailymail.co.uk/news/article-6650281/Dr-Luke-Lady-Gaga-accused-rape-win-Oscar-Ke-ha-lie-Mick-Jagger-father.html,543772,969,text/html
https://www.dailymail.co.uk/news/article-6093867/amp/ISIS-NOT-vanquished-warns-Foreign-Secretary-Jeremy-Hunt.html,274751,769,text/html
https://www.dailymail.co.uk/news/article-6297733/Amazons-Jeff-Bezos-pressure-buy-Seattle-Seahawks.html,528876,967,text/html
https://www.dailymail.co.uk/news/article-5289463/amp/Hes-killed-party-Henry-Boltons-aide-quits-Ukip.html,292145,764,text/html
https://www.dailymail.co.uk/news/article-6714883/amp/Kelly-Clarkson-covers-Lady-Gaga-Bradley-Coopers-Shallow-fans-say-better-original.html,289758,766,text/html
https://www.dailymail.co.uk/news/article-5674397/ISIS-supporter-denies-encouraging-attack-Prince-George.html,518514,965,text/html
https://www.dailymail.co.uk/news/article-6282147/Muslim-preacher-denies-raping-two-Dutch-women-UK.html,517382,965,text/html
https://www.dailymail.co.uk/news/article-5677321/ISIS-turn-prisoner-airborne-bomb.html,527371,968,text/html
https://www.dailymail.co.uk/news/article-6714591/amp/Iran-launches-new-cruise-missile-capable-submarine.html,275405,766,text/html
https://www.dailymail.co.uk/news/article-5269783/amp/UKIP-chief-DITCHES-glamour-model-lover-racist-texts.html,306724,769,text/html
https://www.dailymail.co.uk/news/article-6691189/Jimmy-Carter-wins-Grammy-Award-2019-ceremony-spoken-word-audiobook.html,531835,971,text/html
https://www.dailymail.co.uk/news/article-6297869/amp/Guatemalan-president-claims-caught-100-ISIS-operatives.html,276959,765,text/html
https://www.dailymail.co.uk/news/article-6067419/amp/Dental-student-guilty-funding-terror-sending-500-brother-fighting-Syria.html,279256,764,text/html
https://www.dailymail.co.uk/news/article-6714351/Children-young-13-seduced-Neo-Nazi-death-cults-online-report-reveals.html,526525,966,text/html
https://www.dailymail.co.uk/news/article-6034837/amp/US-led-coalition-finally-admits-killing-77-civilians-Syrian-airstrikes.html,275281,766,text/html
https://www.dailymail.co.uk/news/article-6047669/TV-host-Charlie-Webster-shares-picture-malaria-coma-lost-life.html,533042,968,text/html
https://www.dailymail.co.uk/news/article-6491551/amp/Anti-terror-police-fear-ISIS-inspired-lone-wolf-strike-Britains-Christmas-markets.html,280721,766,text/html
https://www.dailymail.co.uk/news/article-5600049/Government-reveals-SEVEN-Islamist-far-right-extremists-UK-prisons.html,526159,968,text/html
https://www.dailymail.co.uk/news/article-6047537/amp/British-born-Muslim-convert-26-pleads-guilty-terror-plot-kill-hundreds.html,283818,765,text/html
https://www.dailymail.co.uk/news/article-5319687/amp/She-isnt-quick-leg-Ukip-leader-defends-partner.html,277246,767,text/html
https://www.dailymail.co.uk/news/article-6229331/Jacqui-Lambie-took-cover-ISIS-fighters-Syria-SBS-Came-From.html,529262,967,text/html
https://www.dailymail.co.uk/news/article-6539849/Has-mystery-Britains-Roswell-finally-solved.html,532474,968,text/html
https://www.dailymail.co.uk/news/article-5246615/amp/Farage-appears-praise-Henry-Bolton-jilting-wife.html,275241,765,text/html
https://www.dailymail.co.uk/news/syria/article-5990773/amp/Over-100-people-killed-ISIS-suicide-blasts-gun-attacks-government-held-city-Syria.html,279573,766,text/html
https://www.dailymail.co.uk/news/article-6484841/Three-dead-12-hurt-shooting-Christmas-market-Strasbourg.html,213221,201,text/html
https://www.dailymail.co.uk/news/article-5319087/Three-teenagers-killed-hit-car-London.html,593882,1037,text/html
https://www.dailymail.co.uk/news/article-6569513/amp/ISIS-fanatics-killed-two-Scandinavians-Morocco-murdered-Briton-instead.html,283016,766,text/html
https://www.dailymail.co.uk/news/article-6228417/Yazidi-sex-slave-gang-raped-tortured-ISIS-marries-soulmate.html,532358,969,text/html
https://www.dailymail.co.uk/news/article-5605713/ISIS-Beatle-says-regrets-letting-son-four-watch-video-pilot-burned-alive.html,537623,975,text/html
https://www.dailymail.co.uk/news/article-6594353/Naive-brother-25-wired-jihadi-bride-sister-3-000-Syria.html,544016,977,text/html
https://www.dailymail.co.uk/news/article-5606947/amp/American-ISIS-wife-tells-husband-kept-sex-slaves-Raqqa-home.html,281196,768,text/html
https://www.dailymail.co.uk/news/article-6539663/Serial-killer-Rose-West-65-plotting-fresh-appeal-released.html,530303,964,text/html
https://www.dailymail.co.uk/news/article-6235001/amp/ISIS-mastermind-Abu-Bakr-al-Baghdadis-youngest-son-killed-Russian-airstrike.html,275578,767,text/html
https://www.dailymail.co.uk/news/nigel_farage/index.html,483268,637,text/html
https://www.dailymail.co.uk/news/article-5315155/Gavin-Williamson-warns-Russian-attack-UK-energy-supply-real-threat.html,558930,1015,text/html
https://www.dailymail.co.uk/news/article-6597829/amp/English-teacher-Texas-joined-ISIS-speaks-captured.html,278102,767,text/html
https://www.dailymail.co.uk/news/article-6702719/amp/Ex-London-schoolgirl-19-fled-join-ISIS-two-friends-flees-nine-months-pregnant.html,401424,769,text/html
https://www.dailymail.co.uk/news/article-5289217/amp/Ukip-MEP-quits-complaining-Henry-Bolton-rivals-not-good-lead.html,276568,766,text/html
https://www.dailymail.co.uk/news/article-5246173/Farage-arrives-Brussels-clash-Michel-Barnier.html,566289,1017,text/html
https://www.dailymail.co.uk/news/article-5606235/Lawyer-attacked-family-bat-avoids-jail-suffered-drug-induced-psychosis.html,533888,968,text/html
https://www.dailymail.co.uk/news/article-6539601/Terrifying-moment-helicopter-spins-control-explodes-killing-four-people-board.html,526261,964,text/html
https://www.dailymail.co.uk/news/article-6718043/amp/Camber-Outdoor-CEO-Deanne-Buck-Jerry-Stritzke-REI-resign-amid-affair-rumors.html?ico=amp_articleRelated,300175,765,text/html
https://www.dailymail.co.uk/news/article-6067803/amp/Dictator-Assads-British-wife-Asma-smiles-tour-tunnels-used-rebel-fighters-outside-Damascus.html,293500,766,text/html
https://www.dailymail.co.uk/news/article-5246413/Reshuffle-shambles-Grayling-announced-party-chairman.html,558424,1015,text/html
https://www.dailymail.co.uk/news/article-6651469/Mike-Pompeo-says-hes-sending-team-someplace-Asia-plan-second-Trump-Kim-summit.html,527949,965,text/html
https://www.dailymail.co.uk/news/article-6715559/amp/Bill-Blasio-says-Alexandria-Ocasio-Cortez-wrong-tax-incentives-Amazon-deal.html,287374,764,text/html
https://www.dailymail.co.uk/news/article-6667933/amp/3D-replica-created-wreck-Japanese-submarine-attacked-Sydney-Harbour-World-War-II.html,281156,758,text/html
https://www.dailymail.co.uk/news/article-5288221/Gauke-says-NOT-launch-judicial-review-Worboys.html,583705,1021,text/html
https://www.dailymail.co.uk/news/article-6539643/Friends-pay-tribute-X-Factor-hopeful-18-died-falling-M1-bridge.html,525559,966,text/html
https://www.dailymail.co.uk/news/article-6720881/Meghan-Markles-matchmaker-Misha-Nonoo-flashes-giant-diamond-getting-engaged-Mikey-Hess.html?ico=amp-comments-addcomment,573644,1004,text/html
https://www.dailymail.co.uk/news/article-6714425/NYC-mayor-says-Amazon-tried-win-critics-over.html,541704,968,text/html
https://www.dailymail.co.uk/news/article-5920405/amp/National-Lottery-results-Lotto-draw-Wednesday-4th-July.html,268526,762,text/html
https://www.dailymail.co.uk/news/article-5223567/Man-rape-conviction-quashed-police-blunder.html,562287,1012,text/html
https://www.dailymail.co.uk/news/article-5227451/amp/UKIP-councillor-charged-murder-wife.html,278663,764,text/html
https://www.dailymail.co.uk/news/article-5253703/amp/UKIPs-Henry-Bolton-battling-stay-leader-maid-probe.html,279496,764,text/html
https://www.dailymail.co.uk/news/article-6720881/Meghan-Markles-matchmaker-Misha-Nonoo-flashes-giant-diamond-getting-engaged-Mikey-Hess.html?ico=amp-comments-viewall,573644,1004,text/html
https://www.dailymail.co.uk/news/article-5289275/Ben-Bradley-said-cops-play-splat-chav-riots.html,553118,1011,text/html
https://www.dailymail.co.uk/news/article-6652049/Seething-Trump-ranted-heard-Dan-Coats-contradicting-North-Korea.html,539005,973,text/html
https://www.dailymail.co.uk/news/article-5223771/Theresa-David-Davis-rift-Brexit-wont-happen.html,558373,1012,text/html
https://www.dailymail.co.uk/news/article-6455989/Labour-demands-Speaker-launches-action-hold-ministers-contempt-Parliament.html,610730,988,text/html
https://www.dailymail.co.uk/news/article-6015239/amp/Child-ISIS-fighter-gun-slung-shoulder-smiles-surrenders-150-extremists-Afghanistan.html,279739,765,text/html
https://www.dailymail.co.uk/news/article-5242821/Ukip-Henry-Bolton-cheated-2nd-Russian-hairdresser-wife.html,552566,1010,text/html
https://www.dailymail.co.uk/news/article-6653415/Australian-Air-Force-pilots-killed-18-Iraqi-civilians.html,522559,964,text/html
https://www.dailymail.co.uk/news/article-6540375/Trump-immoral-doesnt-tell-truth-former-U-S-Commander-Stanley-McChrystal-charges.html,533192,971,text/html
https://www.dailymail.co.uk/news/article-6605415/amp/PAUL-THOMAS-Corbyns-refusal-discuss-Brexit-PM.html,263415,758,text/html
https://www.dailymail.co.uk/news/article-6460643/amp/The-bully-tormented-Home-Secretary-Sajid-Javid.html,278920,764,text/html
https://www.dailymail.co.uk/news/article-5933927/amp/Ukip-councillor-strangled-wife-death-discovered-affair-daughter-law.html,281060,763,text/html
https://www.dailymail.co.uk/news/article-6680627/amp/Mother-mourns-son-Jone-died-left-car-lawn-Sydney.html,290199,763,text/html
https://www.dailymail.co.uk/news/article-5224261/amp/Man-arrested-suspicion-murder-woman-dead.html,280762,763,text/html
https://www.dailymail.co.uk/news/article-6202831/Teacher-tells-Labour-conference-proper-education-mean-no-Tories.html,528473,962,text/html
https://www.dailymail.co.uk/news/article-5933875/Husband-starting-life-sentence-killing-wife-dead-cell.html,520803,964,text/html
https://www.dailymail.co.uk/news/article-6590675/amp/Former-postman-36-admits-spreading-terrorist-propaganda.html,283289,765,text/html
https://www.dailymail.co.uk/news/article-5931031/Pensioner-84-arrested-suspicion-murder-following-death-86-year-old-woman.html,514977,964,text/html
https://www.dailymail.co.uk/news/article-6189231/amp/Marine-Le-Pen-undergo-psychiatric-test-capable-understanding.html,275580,766,text/html
https://www.dailymail.co.uk/news/article-6539671/Putin-New-Year-letter-Trump-says-Moscow-open-dialogue.html,528640,961,text/html
https://www.dailymail.co.uk/news/article-6662349/Baby-boy-1-dies-locked-inside-hot-car-blistering-36C-heat-western-Sydney.html,526075,963,text/html
https://www.dailymail.co.uk/news/article-6654503/Time-prove-right-Trump-warns-intel-chiefs-told-SCHOOL.html,565231,984,text/html
https://www.dailymail.co.uk/news/article-6204927/amp/May-urge-international-community-unite-against-chemical-weapons-atrocities.html,283505,768,text/html
https://www.dailymail.co.uk/news/article-6105601/amp/After-stinging-defeats-IS-revamps-survive.html,273405,761,text/html
https://www.dailymail.co.uk/news/article-6533089/Neglected-cocker-spaniel-puppy-left-no-fur-thanks-life-streets-finds-new-home.html?ico=amp-comments-viewall,525998,966,text/html
https://www.dailymail.co.uk/news/article-6651647/Sweating-baby-boy-left-scorching-hot-car-mum-TAB.html,520644,963,text/html
https://www.dailymail.co.uk/news/article-6542239/amp/Trump-insists-hes-right-pull-troops-Syria-failed-Generals-wrong.html,289203,769,text/html
https://www.dailymail.co.uk/news/article-6422403/amp/Famous-faces-including-Gok-Wan-four-legged-friends-intimate-pictures.html?ico=amp_articleRelated,297673,766,text/html
https://www.dailymail.co.uk/news/article-6602785/amp/Devastation-caused-ISIS-suicide-bomber-killed-troops-Syria-revealed.html,302114,767,text/html
https://www.dailymail.co.uk/news/article-6202319/Holidaymakers-face-delays-flights-no-deal-Brexit-papers-warn.html,577139,980,text/html
https://www.dailymail.co.uk/news/article-5300453/amp/Mac-Ukips-leadership-crisis.html,263195,758,text/html
https://www.dailymail.co.uk/news/article-5204209/USOC-CEO-apologizes-says-unaware-extent-abuse.html,570262,1015,text/html
https://www.dailymail.co.uk/news/article-6013209/Friends-Adrian-Bashan-say-increasingly-erratic-marriage-Samantha-Fraser-ended.html,531399,974,text/html
https://www.dailymail.co.uk/news/article-6606393/The-Queen-person-tell-Prince-Philip-stop-driving-says-biographer.html?ico=amp-comments-addcomment,535767,967,text/html
https://www.dailymail.co.uk/news/article-6533089/Neglected-cocker-spaniel-puppy-left-no-fur-thanks-life-streets-finds-new-home.html?ico=amp-comments-addcomment,525998,966,text/html
https://www.dailymail.co.uk/news/article-5206885/Ravens-exec-blames-seats-player-protests.html,577570,1019,text/html
https://www.dailymail.co.uk/news/article-5280101/Irish-PM-feel-SORRY-war-veterans-suffering-Brexit.html,562463,1013,text/html
https://www.dailymail.co.uk/news/article-5227947/amp/UKIP-councillor-court-wife-murder.html,275803,764,text/html
https://www.dailymail.co.uk/news/article-6022543/amp/Britains-youngest-female-ISIS-terrorist-jailed-Mad-Hatters-tea-party-plot.html,284951,763,text/html
https://www.dailymail.co.uk/news/article-6606393/The-Queen-person-tell-Prince-Philip-stop-driving-says-biographer.html?ico=amp-comments-viewall,535767,967,text/html
https://www.dailymail.co.uk/news/article-5212661/amp/MEPs-hope-enter-EU-team-2036-Olympics.html,278903,768,text/html
https://www.dailymail.co.uk/news/article-6448301/amp/Losing-limb-death-sentence-dog.html?ico=amp_articleRelated,288628,764,text/html
https://www.dailymail.co.uk/news/article-6013943/Reality-TV-chef-Adriano-Zumbos-dessert-business-goes-administration.html,530420,971,text/html
https://www.dailymail.co.uk/news/article-6017147/Nursery-school-slammed-Ofsted-not-spotting-pupils-TERRORISTS.html,529650,968,text/html
https://www.dailymail.co.uk/news/article-5228593/Triple-killer-admits-murdering-former-partner.html,558961,1011,text/html
https://www.dailymail.co.uk/news/article-5283117/amp/Ukip-leader-says-loves-scandal-hit-glamour-model.html,296223,767,text/html
https://www.dailymail.co.uk/news/article-6014299/amp/Bangladeshi-student-accused-stabbing-Melbourne-host-Islamic-State-attack-refuses-enter-plea.html,275599,766,text/html
https://www.dailymail.co.uk/news/article-6450829/amp/How-tens-thousands-cats-dogs-fed-death-caring-owners.html?ico=amp_articleRelated,273324,765,text/html
https://www.dailymail.co.uk/news/article-6532717/amp/Friend-PM-plot-terrorist-guilty-making-IS-travel-plans.html,283065,766,text/html
https://www.dailymail.co.uk/news/article-5228057/Husband-charged-New-Years-Eve-wife-murder.html,557101,1014,text/html
https://www.dailymail.co.uk/news/article-6709321/amp/Supreme-Court-says-Justice-Ruth-Bader-Ginsburg-work.html,284291,767,text/html
